Crop,pH,Temp,Rain,Humidity,Nitrogen,Phosphorus,Potassium,Oxygen
celery,6,24,665,61,112,56,126,19
celery,6,15,673,70,94,40,144,19
celery,6,15,617,64,118,47,116,18
celery,6,19,796,67,104,55,113,19
celery,7,15,631,60,94,53,104,18
celery,6,15,676,64,84,48,143,19
celery,6,25,676,68,109,53,133,21
celery,7,17,709,68,112,51,142,20
celery,7,15,680,66,108,41,142,19
celery,7,23,728,60,107,41,137,20
celery,6,22,680,65,85,59,111,21
celery,6,15,760,62,87,49,141,18
celery,6,25,745,67,113,50,129,20
celery,7,19,619,70,90,60,118,19
celery,7,24,631,61,96,44,121,21
celery,6,22,647,68,108,56,113,21
celery,6,17,781,67,111,54,126,19
celery,6,22,726,70,95,42,121,21
celery,7,22,666,66,94,47,105,21
celery,7,17,660,61,93,56,107,20
celery,7,23,675,63,100,45,140,18
celery,6,17,798,60,108,49,141,19
celery,6,25,638,63,88,56,143,18
celery,6,20,758,61,94,46,148,20
celery,6,21,731,61,116,51,108,21
celery,6,24,700,63,99,43,135,18
celery,6,19,617,66,102,42,119,19
celery,7,17,626,65,103,58,111,19
celery,7,22,783,64,106,57,139,21
celery,6,17,722,66,107,41,124,19
celery,6,16,680,68,103,54,127,21
celery,7,24,620,67,94,56,117,20
celery,7,22,756,65,106,53,138,20
celery,6,18,613,62,88,46,140,20
celery,6,15,613,64,118,59,149,21
celery,7,16,638,62,93,45,102,18
celery,6,24,629,62,86,50,139,19
celery,6,19,780,64,84,47,114,18
celery,7,22,634,68,101,58,147,19
celery,6,20,774,65,107,40,116,20
celery,6,19,619,67,106,50,138,20
celery,7,17,625,63,96,45,100,20
celery,6,17,685,70,117,59,132,21
celery,7,18,741,70,87,40,135,20
celery,7,23,652,61,86,46,108,18
celery,7,20,711,68,95,58,104,20
celery,6,24,601,65,87,40,133,20
celery,7,21,751,63,84,59,145,19
celery,6,22,747,65,89,58,141,19
celery,6,25,634,70,104,40,104,18
celery,6,15,677,66,116,53,110,19
celery,7,23,798,69,83,58,121,19
celery,6,20,734,67,119,52,145,20
celery,7,21,613,61,118,50,110,20
celery,6,24,608,65,108,54,134,18
celery,6,16,651,60,106,53,134,19
celery,7,15,741,69,96,55,110,18
celery,7,16,699,62,94,45,107,19
celery,7,16,756,68,86,46,107,18
celery,7,18,721,64,97,55,144,18
celery,6,21,781,66,118,54,110,19
celery,6,19,636,61,90,56,116,21
celery,7,17,672,61,81,53,131,19
celery,7,24,699,64,109,58,128,19
celery,6,19,659,64,110,55,128,21
celery,7,18,665,61,118,49,148,19
celery,7,25,711,68,106,46,101,18
celery,6,16,767,61,114,41,107,18
celery,7,21,722,68,86,50,104,20
celery,7,20,600,63,118,47,129,21
celery,7,23,741,60,108,52,130,18
celery,6,21,663,68,85,58,139,18
celery,6,16,622,60,110,43,111,20
celery,7,25,652,61,112,41,113,21
celery,6,25,600,67,116,58,111,20
celery,6,21,675,62,90,49,110,18
celery,7,22,674,65,87,40,124,18
celery,6,19,647,70,104,42,124,18
celery,6,25,685,62,108,48,130,21
celery,6,16,753,60,89,42,127,21
celery,6,21,775,64,116,48,107,20
celery,6,18,758,66,107,50,119,19
celery,6,22,677,67,82,50,105,18
celery,7,18,601,60,106,49,146,20
celery,7,18,773,60,119,53,118,19
celery,6,25,798,63,92,42,144,20
celery,7,19,651,64,92,48,113,18
celery,7,25,622,67,85,55,112,21
celery,6,16,605,64,84,51,108,18
celery,6,24,701,67,119,42,122,18
celery,7,23,691,60,92,59,126,20
celery,6,24,726,69,82,46,147,21
celery,7,20,642,70,100,59,146,20
celery,6,15,644,64,80,43,145,20
celery,6,21,736,64,112,48,129,18
celery,6,18,633,65,95,40,134,21
celery,6,20,654,69,91,40,130,19
celery,6,25,724,68,89,41,108,20
celery,6,17,621,67,119,41,119,21
celery,7,25,774,62,120,57,110,18
celery,6,20,671,61,89,45,112,18
celery,7,24,699,69,80,58,126,19
celery,7,18,634,68,88,55,142,20
celery,7,16,721,64,88,49,150,21
celery,6,15,624,66,83,44,139,19
celery,6,21,763,62,114,60,148,21
celery,7,15,757,61,116,41,116,20
celery,6,20,750,62,110,49,127,18
celery,7,22,675,66,96,40,136,19
celery,7,20,628,69,109,43,126,18
celery,6,17,606,66,89,47,131,20
celery,6,15,759,60,98,55,117,18
celery,7,16,708,62,96,55,135,21
celery,7,25,780,66,108,54,104,21
celery,7,23,650,68,117,56,146,19
celery,7,20,600,70,111,60,115,18
celery,7,18,767,61,119,55,118,19
celery,6,18,769,65,118,49,107,21
celery,7,25,763,61,89,51,101,21
celery,7,19,774,61,99,60,106,19
celery,6,22,752,68,83,60,104,18
celery,6,21,760,64,82,56,115,18
celery,6,21,641,68,85,53,150,20
celery,7,25,703,61,116,57,105,20
celery,6,16,727,60,108,50,100,21
celery,6,20,743,63,102,53,122,19
celery,6,16,718,68,100,57,108,20
celery,7,17,753,68,86,49,120,19
celery,7,19,756,62,105,44,112,19
celery,6,24,716,67,85,59,117,20
celery,6,22,733,62,97,46,102,19
celery,7,20,731,64,83,49,141,19
celery,7,22,675,62,87,44,119,18
celery,7,20,643,66,111,53,124,18
celery,7,21,608,66,118,49,105,18
celery,6,19,799,66,84,57,137,21
celery,7,23,774,69,107,42,148,19
celery,6,22,679,61,89,42,130,19
celery,6,15,681,60,97,41,115,21
celery,6,20,787,67,103,58,132,21
celery,7,22,684,66,114,55,124,21
celery,7,19,722,69,89,60,115,20
celery,6,17,779,61,91,50,137,21
celery,7,20,731,65,119,52,145,20
celery,6,23,648,61,107,51,129,19
celery,6,23,788,69,93,56,110,20
celery,6,17,658,69,98,52,137,20
celery,7,18,728,67,100,43,130,21
celery,6,18,741,60,99,47,145,18
celery,6,23,663,65,80,51,128,20
celery,7,15,690,62,105,40,147,18
celery,7,24,739,67,88,42,108,20
celery,7,23,676,70,87,41,146,21
celery,6,23,706,62,100,47,143,19
celery,7,22,654,68,104,49,132,20
celery,7,16,626,64,107,60,143,18
celery,6,25,603,66,110,57,145,21
celery,7,23,608,68,108,60,138,20
celery,6,25,704,65,120,40,118,19
celery,7,17,689,65,93,60,109,19
celery,6,18,692,69,118,47,122,19
celery,7,18,698,69,109,50,112,21
celery,6,20,745,60,116,58,112,18
celery,6,19,645,70,92,40,127,19
celery,7,25,629,63,100,48,142,19
celery,6,17,660,62,89,56,138,18
celery,6,16,683,68,116,52,122,19
celery,6,18,719,60,114,48,102,21
celery,6,17,615,64,111,59,150,21
celery,6,16,639,63,97,46,130,20
celery,7,24,741,65,90,54,104,20
celery,7,21,611,69,114,46,135,21
celery,6,17,726,64,104,59,104,21
celery,6,25,695,68,81,40,141,19
celery,6,25,777,61,92,54,126,21
celery,7,18,673,66,101,40,106,20
celery,7,18,699,62,93,42,130,20
celery,6,21,611,60,107,46,138,20
celery,6,21,658,69,88,47,144,18
celery,7,25,652,62,98,54,110,21
celery,7,21,766,66,86,53,111,20
celery,6,16,657,63,110,45,112,18
celery,6,25,776,70,111,42,111,18
celery,6,24,777,67,87,42,144,21
celery,6,20,715,61,120,43,104,19
celery,7,17,794,60,96,42,150,18
celery,7,20,776,60,108,53,103,20
celery,6,25,616,64,101,59,140,18
celery,7,24,782,64,88,57,106,19
celery,6,22,726,66,106,45,122,18
celery,6,17,749,69,97,42,121,21
celery,6,22,657,65,95,44,106,19
celery,6,16,709,67,106,60,129,19
celery,7,21,800,66,120,54,132,20
celery,6,24,768,65,101,50,128,18
celery,7,24,678,68,107,60,108,19
celery,6,20,796,66,83,43,130,20
celery,6,24,774,62,90,52,131,19
celery,7,15,764,61,102,52,113,19
celery,6,21,743,64,93,44,110,19
celery,7,21,679,70,80,46,134,18
celery,7,23,624,68,89,50,149,21
celery,6,23,673,63,103,53,112,19
celery,6,16,794,67,111,59,123,21
celery,6,18,727,69,87,54,138,21
celery,6,19,684,66,92,60,104,18
celery,6,18,794,70,98,52,116,21
celery,6,24,729,63,105,59,127,21
celery,7,19,633,62,106,60,131,20
celery,6,25,717,61,103,41,128,20
celery,6,20,641,65,111,44,131,18
celery,7,25,709,64,101,40,128,18
celery,6,19,734,64,100,60,141,18
celery,6,23,622,64,119,56,120,19
celery,7,21,693,66,87,55,123,20
celery,7,20,638,67,105,55,148,19
celery,6,22,653,62,86,56,100,20
celery,6,20,724,65,89,50,138,18
celery,7,17,659,66,105,51,119,19
celery,7,23,697,61,83,42,113,19
celery,6,17,604,60,111,40,101,20
celery,6,16,706,63,97,43,129,18
celery,6,24,654,64,87,57,144,19
celery,7,18,669,69,102,60,128,20
celery,7,21,674,61,82,50,147,18
celery,7,20,733,62,93,47,119,21
celery,7,18,769,68,94,48,130,18
celery,7,23,782,64,90,54,115,19
celery,7,20,643,60,80,43,132,18
celery,6,17,692,63,85,51,149,21
celery,7,17,647,65,94,47,115,20
celery,7,19,770,64,101,52,107,18
celery,6,17,777,67,98,49,143,19
celery,6,16,730,67,97,46,137,20
celery,6,18,676,65,87,60,127,19
celery,6,18,630,67,92,47,130,20
celery,7,15,708,68,104,40,101,19
celery,7,19,671,62,112,40,139,21
celery,6,19,626,64,83,55,108,20
celery,7,20,651,60,101,60,121,21
celery,7,18,709,65,105,49,107,20
celery,7,23,709,66,83,44,136,19
celery,7,18,752,63,105,57,133,21
celery,6,17,668,66,80,53,107,19
celery,7,21,699,61,111,57,111,19
celery,6,21,674,67,97,45,110,20
celery,6,17,708,62,98,60,117,20
celery,6,19,643,61,104,47,134,21
celery,6,20,688,65,85,56,109,20
celery,6,25,682,69,100,47,106,20
celery,7,16,670,62,106,49,142,20
celery,7,18,685,67,94,55,126,19
celery,6,22,630,66,94,55,122,18
celery,6,21,625,69,112,60,131,19
celery,7,25,716,63,96,44,104,18
celery,7,16,765,64,96,46,121,21
celery,7,15,738,68,116,47,148,19
celery,7,18,715,63,96,56,145,20
celery,7,25,742,69,118,50,150,18
celery,7,18,655,69,118,56,101,20
celery,7,15,677,70,120,51,141,19
celery,7,15,705,65,119,40,141,18
celery,7,20,736,63,109,53,129,21
celery,7,16,663,70,86,44,150,21
celery,7,25,722,69,114,57,144,21
celery,7,19,728,61,104,44,103,20
celery,6,24,601,63,103,57,135,18
celery,7,25,732,70,88,47,127,21
celery,6,22,779,63,80,47,145,21
celery,6,16,758,63,112,43,117,19
celery,7,25,781,63,112,45,131,21
celery,6,21,717,60,83,57,139,18
celery,6,20,718,65,106,51,127,20
celery,7,23,744,68,99,49,114,20
celery,6,19,733,65,109,51,118,19
celery,6,24,723,66,114,52,123,19
celery,7,17,796,69,87,40,142,18
celery,6,18,765,65,110,57,103,19
celery,6,17,730,65,88,43,138,21
celery,6,24,670,68,85,52,148,20
celery,7,20,679,62,88,49,105,21
celery,7,18,745,65,82,59,101,20
celery,6,24,628,69,111,54,148,20
celery,7,18,750,61,105,55,125,19
celery,6,16,782,67,114,47,101,20
celery,7,15,739,63,100,47,130,18
celery,7,22,788,69,83,52,116,19
celery,6,23,784,63,96,47,108,18
celery,7,21,640,69,82,42,140,19
celery,7,16,623,60,103,51,124,19
celery,6,20,670,61,90,40,100,20
celery,7,21,629,68,100,46,148,18
celery,6,22,624,60,88,59,150,21
celery,7,19,785,66,87,56,106,21
celery,6,15,686,68,80,48,126,18
celery,6,23,755,68,104,54,128,18
celery,7,23,667,70,97,55,118,18
celery,7,19,798,60,114,58,113,18
celery,6,16,675,66,90,55,143,21
celery,6,25,626,67,116,50,132,20
celery,7,19,731,69,119,55,108,19
celery,7,18,624,60,102,60,109,21
chickpea,6,22,509,52,96,45,76,18
chickpea,6,23,464,69,108,43,100,18
chickpea,7,22,576,52,106,46,73,18
chickpea,7,24,530,70,80,38,95,18
chickpea,6,21,460,56,95,47,75,21
chickpea,7,25,546,70,85,41,92,20
chickpea,7,19,433,58,108,50,76,19
chickpea,7,17,426,68,89,47,73,19
chickpea,7,23,473,60,96,50,96,18
chickpea,7,15,546,67,103,40,78,21
chickpea,7,16,580,67,112,41,72,20
chickpea,6,19,562,66,90,45,95,21
chickpea,7,18,533,55,105,44,87,18
chickpea,7,21,572,65,96,44,99,19
chickpea,7,20,448,50,92,33,80,21
chickpea,6,19,512,68,83,50,92,18
chickpea,7,18,579,55,99,43,82,18
chickpea,7,15,475,54,98,37,75,18
chickpea,6,17,415,68,82,40,81,21
chickpea,6,22,480,59,92,37,75,20
chickpea,6,23,461,67,95,31,78,19
chickpea,7,18,466,57,92,41,95,20
chickpea,7,23,401,69,113,38,82,19
chickpea,7,22,441,56,103,35,88,20
chickpea,7,15,558,61,108,42,79,20
chickpea,6,19,545,57,91,39,73,20
chickpea,6,23,590,61,88,40,82,19
chickpea,6,20,437,70,99,41,84,21
chickpea,6,24,465,53,86,44,84,18
chickpea,6,15,442,70,107,39,98,21
chickpea,6,23,571,70,92,46,71,21
chickpea,6,22,571,60,97,30,72,19
chickpea,6,20,525,52,116,42,75,20
chickpea,7,16,455,53,113,39,71,19
chickpea,7,17,577,59,91,43,73,19
chickpea,7,23,488,56,82,32,96,19
chickpea,6,24,452,50,81,35,87,21
chickpea,6,15,417,50,114,50,98,21
chickpea,6,20,507,55,109,31,86,20
chickpea,6,25,549,65,110,41,96,20
chickpea,6,18,499,63,97,35,74,21
chickpea,6,21,435,67,92,50,100,19
chickpea,6,16,598,58,86,31,96,18
chickpea,7,25,436,55,92,45,93,21
chickpea,6,22,593,62,105,44,93,18
chickpea,6,19,580,67,106,50,80,20
chickpea,6,20,438,51,114,46,88,19
chickpea,6,15,401,58,103,39,73,18
chickpea,7,23,588,50,98,32,73,21
chickpea,7,24,442,53,120,38,80,20
chickpea,7,20,563,51,86,31,85,20
chickpea,7,24,528,65,82,47,76,18
chickpea,6,15,525,52,101,41,81,20
chickpea,6,20,553,70,91,50,91,20
chickpea,7,22,543,55,109,42,93,21
chickpea,6,23,423,68,103,46,76,20
chickpea,7,23,471,66,104,33,83,20
chickpea,7,16,571,58,107,50,97,18
chickpea,7,18,547,67,100,40,78,20
chickpea,6,22,580,70,97,31,96,21
chickpea,6,18,538,62,112,37,95,21
chickpea,6,18,533,60,88,46,91,18
chickpea,6,16,511,50,110,48,74,19
chickpea,7,22,439,53,98,47,99,20
chickpea,7,19,423,68,116,37,97,20
chickpea,7,19,522,59,119,44,90,19
chickpea,6,22,522,69,81,50,78,21
chickpea,7,23,453,62,110,48,85,19
chickpea,7,25,530,59,95,44,87,18
chickpea,6,22,462,54,105,43,75,18
chickpea,6,21,448,55,118,32,80,20
chickpea,6,21,535,65,115,30,86,18
chickpea,7,21,434,62,81,36,80,21
chickpea,7,25,534,56,108,44,83,19
chickpea,6,21,534,54,98,50,99,21
chickpea,6,19,586,67,81,44,92,18
chickpea,6,20,533,67,91,43,90,19
chickpea,7,17,459,50,80,35,91,19
chickpea,7,17,534,63,114,36,74,19
chickpea,6,22,438,61,85,44,86,19
chickpea,7,17,538,59,106,30,84,20
chickpea,7,15,411,64,82,46,91,21
chickpea,7,25,538,67,111,39,88,20
chickpea,7,21,409,60,103,35,82,19
chickpea,6,24,523,68,89,33,92,20
chickpea,7,24,441,59,111,35,97,20
chickpea,6,18,482,56,94,33,86,21
chickpea,6,15,517,54,105,40,92,19
chickpea,7,17,423,51,107,39,76,20
chickpea,7,19,408,57,83,38,82,21
chickpea,6,16,412,61,100,31,100,21
chickpea,7,16,536,54,117,36,86,20
chickpea,6,25,598,59,109,31,76,20
chickpea,6,24,502,53,89,47,92,18
chickpea,6,23,473,58,81,50,92,18
chickpea,6,24,410,64,90,46,75,19
chickpea,7,21,484,68,118,43,88,19
chickpea,7,24,427,53,88,40,76,20
chickpea,6,19,598,52,93,46,87,20
chickpea,6,23,498,66,91,33,80,19
chickpea,7,25,400,68,90,35,82,18
chickpea,6,22,409,61,100,45,80,19
chickpea,7,24,579,67,81,34,83,20
chickpea,6,24,472,66,115,48,89,20
chickpea,6,22,580,64,105,35,86,21
chickpea,6,22,555,66,91,48,81,19
chickpea,7,23,516,51,119,36,98,18
chickpea,6,23,404,68,84,41,99,19
chickpea,7,19,541,54,90,31,94,20
chickpea,7,25,588,56,96,31,88,20
chickpea,6,22,424,62,119,42,99,21
chickpea,7,17,507,57,97,35,96,20
chickpea,7,23,496,59,88,35,82,19
chickpea,6,17,431,55,106,50,72,18
chickpea,7,15,594,56,114,45,83,19
chickpea,7,21,460,57,105,39,99,21
chickpea,7,16,529,66,113,46,100,18
chickpea,7,20,515,60,98,41,72,19
chickpea,7,16,438,66,113,46,81,21
chickpea,6,25,547,61,106,43,75,19
chickpea,6,23,593,55,120,48,80,20
chickpea,6,18,464,52,114,45,90,21
chickpea,7,18,590,59,110,31,83,18
chickpea,7,22,492,52,97,36,89,21
chickpea,6,16,544,53,112,49,83,19
chickpea,7,20,416,69,83,41,85,18
chickpea,7,20,499,67,88,35,75,19
chickpea,6,18,485,58,102,42,89,21
chickpea,6,25,533,62,114,30,85,20
chickpea,6,25,532,51,107,36,84,19
chickpea,6,24,465,70,120,47,99,18
chickpea,7,22,457,54,116,44,87,19
chickpea,7,21,511,68,111,39,93,19
chickpea,6,15,451,55,107,30,85,18
chickpea,7,18,495,60,107,33,92,18
chickpea,6,17,474,66,84,40,96,20
chickpea,6,16,402,66,107,31,79,21
chickpea,6,16,511,63,111,36,89,21
chickpea,7,22,505,52,114,44,85,19
chickpea,7,21,555,67,100,47,80,21
chickpea,6,16,547,51,117,49,96,18
chickpea,7,16,420,65,82,48,73,19
chickpea,7,21,508,55,116,47,83,21
chickpea,6,20,458,62,115,50,89,18
chickpea,6,23,467,60,89,34,86,20
chickpea,6,24,431,62,80,44,93,20
chickpea,6,18,592,53,100,37,88,19
chickpea,7,23,509,60,118,46,99,21
chickpea,6,23,437,62,91,31,82,20
chickpea,7,17,432,63,106,44,87,20
chickpea,7,16,468,53,116,33,96,19
chickpea,6,20,413,56,98,48,100,21
chickpea,6,25,589,54,106,48,100,18
chickpea,6,20,410,60,91,32,91,19
chickpea,7,21,411,70,81,41,78,21
chickpea,7,17,563,62,120,42,84,21
chickpea,6,20,486,51,109,50,78,21
chickpea,6,25,546,52,104,45,74,19
chickpea,6,17,597,50,80,47,84,20
chickpea,7,18,430,68,97,36,74,19
chickpea,7,25,413,63,115,30,94,18
chickpea,6,20,585,60,84,44,91,19
chickpea,7,21,516,63,93,45,78,21
chickpea,6,17,587,69,83,49,70,18
chickpea,7,16,487,50,95,35,88,18
chickpea,7,16,569,64,88,38,82,21
chickpea,7,17,586,62,117,36,72,20
chickpea,7,15,415,62,105,35,91,21
chickpea,6,18,400,69,93,50,72,21
chickpea,7,25,446,55,106,30,79,18
chickpea,7,23,508,62,106,30,91,19
chickpea,7,24,411,58,95,36,94,19
chickpea,7,22,403,50,82,42,93,20
chickpea,7,16,470,58,91,34,91,20
chickpea,7,18,440,50,98,32,83,21
chickpea,6,19,540,69,94,46,78,20
chickpea,6,22,564,64,116,45,95,19
chickpea,7,22,431,66,109,34,79,20
chickpea,7,23,591,53,83,31,88,18
chickpea,6,15,441,51,85,38,77,21
chickpea,7,22,546,52,107,47,91,19
chickpea,6,15,596,60,99,39,83,19
chickpea,6,17,485,61,105,34,76,19
chickpea,6,16,422,64,102,36,89,19
chickpea,7,22,566,70,106,45,76,20
chickpea,6,17,564,62,93,37,98,19
chickpea,6,22,473,62,83,43,91,18
chickpea,7,17,538,68,106,30,77,21
chickpea,6,18,522,54,82,34,96,20
chickpea,7,23,560,53,97,35,73,19
chickpea,6,21,402,60,106,41,95,18
chickpea,6,18,459,58,100,35,98,19
chickpea,6,22,465,69,115,48,99,20
chickpea,7,18,415,65,94,50,72,21
chickpea,7,24,496,66,117,39,76,18
chickpea,7,18,582,66,103,47,91,19
chickpea,6,25,482,69,113,35,84,18
chickpea,6,21,574,62,98,36,72,19
chickpea,7,25,416,60,97,40,100,21
chickpea,7,21,517,70,87,45,92,18
chickpea,6,15,429,53,88,43,85,19
chickpea,7,20,464,69,101,31,78,18
chickpea,6,21,561,56,120,41,93,18
chickpea,7,23,459,64,118,35,99,19
chickpea,7,20,423,56,92,44,87,20
chickpea,7,25,425,59,84,47,78,18
chickpea,7,20,556,60,83,43,82,19
chickpea,7,21,598,54,82,46,96,19
chickpea,6,15,521,64,118,42,84,20
chickpea,7,25,556,55,109,34,84,21
chickpea,7,21,448,51,113,32,72,19
chickpea,6,24,499,53,115,45,92,20
chickpea,6,16,470,61,95,40,89,19
chickpea,6,15,440,61,91,43,90,18
chickpea,7,25,514,57,97,33,100,19
chickpea,6,25,516,54,90,47,98,18
chickpea,6,16,509,66,93,38,81,18
chickpea,6,25,578,56,113,42,86,18
chickpea,7,18,574,67,98,38,82,19
chickpea,6,21,534,54,112,39,87,18
chickpea,7,16,485,69,81,32,88,18
chickpea,7,15,441,60,116,49,76,21
chickpea,6,24,519,60,100,42,82,20
chickpea,7,17,475,64,99,48,98,18
chickpea,7,21,527,57,109,40,83,20
chickpea,7,24,573,56,103,45,77,18
chickpea,6,18,411,63,90,47,79,18
chickpea,6,21,432,63,109,43,94,21
chickpea,6,19,421,68,110,48,91,21
chickpea,6,24,518,57,96,47,89,20
chickpea,6,17,472,61,83,41,72,19
chickpea,7,16,436,50,111,47,84,21
chickpea,6,20,520,67,93,45,81,19
chickpea,7,20,468,63,116,43,81,21
chickpea,6,18,540,58,82,45,90,21
chickpea,6,25,595,52,107,41,80,20
chickpea,7,18,524,65,119,43,81,21
chickpea,7,24,541,69,100,36,99,18
chickpea,6,24,509,69,108,41,89,21
chickpea,6,15,597,51,105,30,70,19
chickpea,7,20,520,61,105,41,92,20
chickpea,7,25,510,55,82,34,75,19
chickpea,6,25,537,63,90,43,95,21
chickpea,6,23,568,66,111,37,96,19
chickpea,7,18,420,52,82,50,84,18
chickpea,7,19,565,69,104,31,80,19
chickpea,7,19,459,55,104,48,80,21
chickpea,7,20,501,52,92,38,70,19
chickpea,6,17,596,66,109,36,93,19
chickpea,6,22,541,62,105,40,75,21
chickpea,7,16,497,56,119,31,82,18
chickpea,7,23,420,62,98,43,95,18
chickpea,7,22,412,64,95,42,84,18
chickpea,6,24,514,63,104,31,78,21
chickpea,6,19,477,67,106,32,73,19
chickpea,7,17,500,59,118,41,84,18
chickpea,6,15,583,61,108,34,80,20
chickpea,7,17,491,70,110,30,79,20
chickpea,6,22,547,53,103,33,77,21
chickpea,7,17,443,52,120,48,74,19
chickpea,6,15,575,60,80,39,82,19
chickpea,6,15,533,63,80,36,76,18
chickpea,6,23,424,67,87,43,78,18
chickpea,6,16,485,66,97,43,91,19
chickpea,6,23,439,58,90,48,87,19
chickpea,6,19,562,54,107,48,98,18
chickpea,6,19,446,68,105,50,74,20
chickpea,6,17,517,67,118,31,86,20
chickpea,6,16,541,68,120,48,78,18
chickpea,7,16,464,56,89,47,100,18
chickpea,7,17,451,56,111,50,85,20
chickpea,6,15,481,63,98,34,91,19
chickpea,7,23,577,60,105,31,97,18
chickpea,7,24,407,52,116,42,75,18
chickpea,7,25,403,59,89,46,78,20
chickpea,7,20,452,50,85,39,78,19
chickpea,7,21,573,70,85,48,74,21
chickpea,7,20,401,60,106,49,75,19
chickpea,7,15,580,59,116,34,95,19
chickpea,6,17,570,55,97,42,92,18
chickpea,6,20,507,62,100,30,72,19
chickpea,6,16,451,60,114,33,100,21
chickpea,7,17,578,58,89,42,76,18
chickpea,6,17,521,65,83,33,90,19
chickpea,6,16,572,53,84,43,89,18
chickpea,7,19,519,52,101,34,79,20
chickpea,6,25,482,60,106,46,73,18
chickpea,6,25,481,53,91,43,76,21
chickpea,7,20,478,68,110,32,86,19
chickpea,7,24,445,70,118,38,70,19
chickpea,7,19,426,68,108,43,96,19
chickpea,6,20,457,55,97,41,98,21
chickpea,7,23,430,52,115,37,91,21
chickpea,6,23,551,53,101,40,81,19
chickpea,6,19,569,69,88,33,100,21
chickpea,6,19,565,54,89,45,72,19
chickpea,7,24,518,59,95,39,97,20
chickpea,7,24,400,54,110,30,82,21
chickpea,7,22,538,60,104,49,82,19
chickpea,6,16,554,58,102,36,76,21
chickpea,7,22,564,57,87,44,91,19
chickpea,6,21,465,58,96,30,75,18
chickpea,7,18,470,70,117,36,71,20
chickpea,7,16,514,52,117,50,83,18
chickpea,6,23,522,62,106,40,94,18
chickpea,6,15,490,57,111,38,81,20
chickpea,6,16,426,51,113,34,77,18
chickpea,7,21,522,67,99,35,98,20
chickpea,6,19,428,65,98,49,85,20
chickpea,6,17,420,65,107,36,78,19
chickpea,6,20,464,65,119,42,83,21
chickpea,6,24,479,67,116,43,77,19
chickpea,6,21,485,51,82,32,84,19
chickpea,7,18,573,64,110,41,95,20
chickpea,7,21,531,52,99,33,85,20
chickpea,7,23,502,55,92,43,97,20
chickpea,7,15,408,58,105,34,84,21
chickpea,7,15,551,68,96,40,77,21
chickpea,7,21,528,69,119,42,76,20
chickpea,6,18,488,52,86,31,90,18
chickpea,6,19,494,56,90,37,91,19
chickpea,6,21,490,53,112,34,76,21
chickpea,6,25,500,69,117,44,99,18
chickpea,7,16,572,69,112,39,83,18
chickpea,7,21,562,66,80,41,94,20
chickpea,7,15,474,51,88,37,79,20
chickpea,7,18,556,57,111,43,80,19
chickpea,6,20,566,56,85,40,100,20
chickpea,6,24,465,63,89,45,77,19
chickpea,7,18,582,60,116,41,88,21
chickpea,6,15,460,52,103,47,82,19
chickpea,6,18,559,68,120,36,72,18
chickpea,6,22,571,50,94,34,73,19
chickpea,6,18,487,57,98,35,79,18
chickpea,7,25,562,58,108,40,77,20
chickpea,6,15,488,50,82,33,95,21
chickpea,7,15,463,55,113,50,90,21
chickpea,6,21,576,68,115,48,99,21
